GrLivArea,SalePrice
84,4227270754
85,4227154263
86,4227067775
87,4225217584
88,4225207911
89,4221436552
90,4221500546
91,4221406010
92,4221381236
93,4221317209
94,4221304587
95,4220112127
96,4215686767
97,4213178782
98,4213151896
99,4213054480
0,4258896604
1,4256227999
2,4255964080
3,4255819048
4,4255805550
5,4255830610
6,4255647583
7,4255642745
8,4255545448
9,4255518669
10,4252778532
11,4252823274
12,4252723891
13,4250898968
14,4248998234
15,4248878292
16,4248748910
17,4246840485
18,4246447932
19,4246319436
20,4246178873
21,4245925647
22,4243968942
23,4243905857
24,4243835427
25,4243715030
26,4241425492
27,4241217647
28,4240984076
29,4240787742
30,4238961869
31,4238853692
32,4238696860
33,4236026419
34,4231493338
35,4231381666
36,4231273488
37,4231237008
38,4231139831
39,4231111857
40,4230955957
41,4228748303
42,4227403126
43,4227259977
44,4227294591
45,4227270754
46,4227154263
47,4227066239
48,4227080688
49,4224890131
50,4224690113
51,4224550399
52,4224359798
53,4222766502
54,4222688962
55,4222661378
56,4222537054
57,4217288218
58,4217362307
59,4217107169
60,4213119323
61,4213102746
62,4212996820
63,4212876178
64,4212910050
65,4211271679
66,4209965771
67,4208677381
68,4208683363
69,4208528993
70,4199382462
71,4196785444
72,4196602267
73,4195379089
74,4195096786
75,4192246462
76,4192155437
77,4192007622
78,4191978504
79,4191891802
80,4190735201
81,4190660384
82,4190451333
83,4190307660
84,4190169398
85,4190025838
86,4188185696
87,4187735192
88,4187642592
89,4185847557
90,4181660380
91,4181574438
92,4181510431
93,4181293211
94,4181147195
95,4181077825
96,4180878026
97,4180871026
98,4176356017
99,4176319055
0,4260922494
1,4260746584
2,4255781900
3,4255693728
4,4255596727
5,4255600590
6,4255419870
7,4255306591
8,4255144997
9,4254947256
10,4254798877
11,4254801644
12,4254713523
13,4254537772
14,4247256170
15,4247251327
16,4247183115
17,4247035627
18,4247017073
19,4246914082
20,4246032369
21,4245571552
22,4245453746
23,4244750275
24,4244467753
25,4244455629
26,4244451038
27,4244286314
28,4244320120
29,4244048042
30,4244016033
31,4243874672
32,4242375638
33,4242289284
34,4242029390
35,4241977641
36,4241427039
37,4240806773
38,4240726431
39,4240730413
40,4238036908
41,4237146876
42,4237045015
43,4237011798
44,4236857003
45,4235742492
46,4235388012
47,4235176790
48,4235105127
49,4234997550
50,4234887480
51,4229923243
52,4229712412
53,4225872960
54,4225250850
55,4225148783
56,4224329277
57,4224257926
58,4224137916
59,4224028354
60,4223646715
61,4223622102
62,4222966815
63,4222933855
64,4222848776
65,4220402163
66,4220208232
67,4220107355
68,4219956358
69,4219916697
70,4215676611
71,4214953112
72,4213970880
73,4213845713
74,4213803020
75,4213578403
76,4213545377
77,4213457452
78,4213461650
79,4213366958
80,4213370171
81,4213173347
82,4213100149
83,4213012002
84,4212851346
85,4212198206
86,4212075084
87,4212090669
88,4211287909
89,4210763767
90,4204189936
91,4204108656
92,4191622283
93,4191584905
94,4191449513
95,4170836509
96,4170727796
97,4170679746
98,4170655400
99,4168197669
0,4252894682
1,4252822478
2,4251921098
3,4251597543
4,4251518967
5,4251368413
6,4251094294
7,4250964031
8,4250852010
9,4250731985
10,4250711895
11,4249825942
12,4249753525
13,4249708237
14,4249723353
15,4249599896
16,4249439870
17,4249517071
18,4249358882
19,4249275075
20,4249199391
21,4249131958
22,4249083228
23,4249002369
24,4248913613
25,4248017279
26,4247898354
27,4247388760
28,4247405397
29,4247371290
30,4247270581
31,4247133845
32,4247105091
33,4246914082
34,4246447636
35,4246286518
36,4246132319
37,4245926653
38,4245840307
39,4245754512
40,4245726797
41,4245630559
42,4245455461
43,4244761438
44,4244631846
45,4244483483
46,4244347183
47,4244341064
48,4244185335
49,4244115013
50,4243948135
51,4243835751
52,4241964532
53,4241919772
54,4241893157
55,4241794915
56,4241706282
57,4241568330
58,4241511054
59,4241174714
60,4240778905
61,4240716427
62,4240623563
63,4240476934
64,4240395193
65,4240278894
66,4240166336
67,4240078457
68,4240111063
69,4238872011
70,4238743341
71,4238634915
72,4238443650
73,4238290611
74,4237639403
75,4237573694
76,4237443443
77,4237069651
78,4236984434
79,4236178990
80,4236173867
81,4236047555
82,4236027652
83,4235684501
84,4235516419
85,4235236989
86,4235136881
87,4234967879
88,4233115828
89,4233054072
90,4233023431
91,4232849685
92,4232854347
93,4232747184
94,4232674896
95,4232519349
96,4232471498
97,4232338949
98,4232255202
99,4232090103
0,4260334944
1,4260276793
2,4260240288
3,4259739541
4,4259629205
5,4259444607
6,4259357406
7,4259229351
8,4257391556
9,4257242718
10,4257151472
11,4257083753
12,4256954304
13,4256923757
14,4253917775
15,4253517077
16,4253429181
17,4251344401
18,4251152348
19,4251100439
20,4250898968
21,4248672077
22,4248570949
23,4248401732
24,4248042453
25,4248017279
26,4242606352
27,4242550101
28,4242453609
29,4242375638
30,4242329491
31,4239795542
32,4230882431
33,4230837650
34,4230770976
35,4228210798
36,4227994214
37,4227927339
38,4227818926
39,4226089987
40,4225999425
41,4226012364
42,4225925481
43,4225872960
44,4225819588
45,4225815232
46,4221177286
47,4221233990
48,4218349603
49,4218276475
50,4216103572
51,4216069997
52,4216035983
53,4216061140
54,4215922417
55,4215806213
56,4213756584
57,4213772952
58,4213578403
59,4213386646
60,4211485793
61,4211388539
62,4209382710
63,4209266497
64,4209301750
65,4209086472
66,4208923637
67,4206664671
68,4206642366
69,4206493056
70,4206466517
71,4202493717
72,4202477354
73,4202328287
74,4202200205
75,4199936726
76,4199858052
77,4199788964
78,4199713465
79,4197489584
80,4197515454
81,4197490785
82,4197423882
83,4197282194
84,4197181826
85,4197056015
86,4195485150
87,4195438793
88,4195203392
89,4192873947
90,4192816131
91,4192719310
92,4192761434
93,4185928983
94,4183805971
95,4183719110
96,4183703841
97,4183675669
98,4183507364
99,4183399715
0,4260605791
1,4260378856
2,4260351561
3,4259445333
4,4259406573
5,4259350790
6,4259302025
7,4252268242
8,4252232300
9,4248712758
10,4248449552
11,4247931821
12,4247872355
13,4243771861
14,4243660856
15,4243147582
16,4242548173
17,4242630471
18,4242473958
19,4242373755
20,4241462854
21,4241400252
22,4241026701
23,4240807153
24,4240698715
25,4240721180
26,4240405701
27,4240322568
28,4240158876
29,4240074052
30,4239986798
31,4239945012
32,4239849829
33,4239852649
34,4228622646
35,4228533961
36,4228219120
37,4228210798
38,4227955526
39,4227927339
40,4224369984
41,4224299083
42,4224257926
43,4224137916
44,4224076040
45,4223938229
46,4223869862
47,4223668260
48,4223632878
49,4223477116
50,4223442772
51,4222688962
52,4222661211
53,4222537054
54,4222480590
55,4222380749
56,4222330862
57,4222215042
58,4221864621
59,4221760948
60,4221615408
61,4221601732
62,4221554835
63,4221473381
64,4221363292
65,4221308799
66,4221246527
67,4213280982
68,4213221400
69,4213095230
70,4213043385
71,4212203647
72,4212037442
73,4212027603
74,4212003030
75,4211634296
76,4211558494
77,4211571660
78,4211260776
79,4211154568
80,4210770506
81,4210572789
82,4210537014
83,4210140452
84,4210054755
85,4210091149
86,4210015261
87,4209991113
88,4209316562
89,4209300247
90,4209032002
91,4208486078
92,4208377521
93,4208324651
94,4208246088
95,4207670053
96,4206621552
97,4205903262
98,4205751989
99,4199480201
0,4260533904
1,4260436061
2,4260414928
3,4260236345
4,4260242185
5,4260165392
6,4258642846
7,4258385655
8,4258305932
9,4258064729
10,4257835739
11,4257679035
12,4257549456
13,4257505324
14,4256739782
15,4256709425
16,4256532832
17,4256493194
18,4256347937
19,4255672795
20,4255593706
21,4255515636
22,4255355705
23,4255212773
24,4255071347
25,4251269943
26,4249793403
27,4249201862
28,4248984618
29,4248861792
30,4248736486
31,4248718644
32,4248711176
33,4247175855
34,4247170476
35,4247035560
36,4247110301
37,4247001282
38,4246874994
39,4246804409
40,4246385522
41,4246286213
42,4246310341
43,4246211866
44,4246095340
45,4245999792
46,4245965435
47,4245990704
48,4244503030
49,4244288887
50,4244364354
51,4244350699
52,4244206470
53,4244109013
54,4244034175
55,4243935607
56,4243823736
57,4243662232
58,4243583715
59,4243459975
60,4243470598
61,4243420955
62,4243256935
63,4241770663
64,4241733065
65,4241634028
66,4241443824
67,4241346166
68,4235807289
69,4235158127
70,4222967237
71,4222973735
72,4221056666
73,4220993792
74,4220949543
75,4218489315
76,4218534383
77,4218540056
78,4218414486
79,4218000467
80,4217179980
81,4217132102
82,4217093571
83,4216056691
84,4214776064
85,4214701732
86,4214655198
87,4214533325
88,4214498110
89,4214004647
90,4214002359
91,4213829607
92,4213805311
93,4213822166
94,4213597196
95,4213560056
96,4204807704
97,4204852445
98,4204707230
99,4204011315
0,4257049378
1,4254525706
2,4249760944
3,4249439204
4,4249471936
5,4249390921
6,4248712758
7,4248576615
8,4247373478
9,4247319035
10,4247228268
11,4247105091
12,4247017073
13,4246990599
14,4245877799
15,4244487827
16,4244514926
17,4244356545
18,4244189440
19,4244136027
20,4243879545
21,4243828149
22,4243771861
23,4243693513
24,4243052112
25,4242812269
26,4242606352
27,4242539295
28,4237872355
29,4237820916
30,4232910392
31,4232752268
32,4230394138
33,4229054919
34,4229027454
35,4228841116
36,4228440314
37,4227472488
38,4227397618
39,4227414786
40,4227400424
41,4227316055
42,4227302239
43,4226327973
44,4226332431
45,4225179798
46,4225186396
47,4225201536
48,4225046521
49,4223914510
50,4223409639
51,4222978720
52,4222936846
53,4222973812
54,4222891155
55,4222787941
56,4222760862
57,4222704623
58,4222533643
59,4222483989
60,4222398142
61,4222279605
62,4222294242
63,4222217115
64,4219630668
65,4218514627
66,4218427860
67,4218463959
68,4218324775
69,4218171077
70,4216151838
71,4216029326
72,4216035983
73,4216010998
74,4215954555
75,4215896919
76,4215841345
77,4214965793
78,4214838154
79,4214715980
80,4214004064
81,4213779054
82,4213805311
83,4213810753
84,4213593254
85,4212717105
86,4211682986
87,4211730719
88,4211587998
89,4211624542
90,4211611065
91,4211526602
92,4211530462
93,4211378589
94,4211361484
95,4209433734
96,4209361818
97,4209295453
98,4209281257
99,4209084178
0,4261001693
1,4260872629
2,4260633611
3,4260452798
4,4260334944
5,4260276793
6,4258742504
7,4258375562
8,4258304241
9,4257848581
10,4257800227
11,4257538375
12,4256728020
13,4256597447
14,4253824882
15,4253719932
16,4253593801
17,4252565021
18,4252463804
19,4252392170
20,4251901230
21,4251661280
22,4251613208
23,4251430194
24,4251317064
25,4249707153
26,4249722762
27,4249611864
28,4249515830
29,4249347996
30,4245539594
31,4245532904
32,4245454952
33,4244500890
34,4244327070
35,4244250271
36,4244192681
37,4244098322
38,4241863505
39,4241765984
40,4241688666
41,4241634028
42,4241462854
43,4240129970
44,4240083534
45,4240015629
46,4239909363
47,4239127024
48,4239150101
49,4239042916
50,4235031968
51,4234330073
52,4234077689
53,4233988833
54,4233934946
55,4233828212
56,4232950052
57,4232779734
58,4232728965
59,4232235921
60,4232135489
61,4231931553
62,4231164938
63,4231096589
64,4230948424
65,4230942397
66,4230915010
67,4227365553
68,4227278479
69,4227039396
70,4226858001
71,4226447690
72,4226399366
73,4226393634
74,4225048574
75,4224240547
76,4224161651
77,4222943634
78,4222345215
79,4222270987
80,4222210302
81,4221877960
82,4221554076
83,4221485761
84,4221470499
85,4219969785
86,4219939500
87,4219901407
88,4219172287
89,4218994755
90,4217500464
91,4216862729
92,4216568998
93,4215966736
94,4215887250
95,4215822363
96,4215793906
97,4215589797
98,4215563416
99,4215533213
0,4257735497
1,4257498998
2,4257511947
3,4257370054
4,4257159266
5,4257151472
6,4257100486
7,4256868930
8,4256902536
9,4252386787
10,4252255705
11,4252155576
12,4251893101
13,4251581586
14,4249498156
15,4249347996
16,4249288113
17,4249226432
18,4249104905
19,4248845473
20,4247058155
21,4246840485
22,4246368442
23,4246277294
24,4246145090
25,4246035663
26,4245945983
27,4245889825
28,4245842420
29,4244467753
30,4244454110
31,4244246685
32,4244156736
33,4244062753
34,4243939626
35,4243819453
36,4243685188
37,4243558424
38,4240750697
39,4240632863
40,4240524738
41,4239030580
42,4238863353
43,4238051584
44,4237858846
45,4234866653
46,4232428833
47,4232263741
48,4232145879
49,4229369284
50,4229298085
51,4229202767
52,4229084423
53,4229001687
54,4227246283
55,4227227354
56,4227123625
57,4226927060
58,4226414661
59,4226350319
60,4225054565
61,4224989478
62,4224728915
63,4224730367
64,4224523618
65,4224422031
66,4224147107
67,4222900840
68,4222854277
69,4222795642
70,4222712638
71,4220582926
72,4220392885
73,4220314815
74,4220196019
75,4219895242
76,4219854855
77,4219801362
78,4219760708
79,4219549459
80,4219523927
81,4219219248
82,4219180423
83,4218531758
84,4218475506
85,4218176477
86,4217377046
87,4217347022
88,4217274812
89,4217117848
90,4217151676
91,4217083907
92,4216986909
93,4214878068
94,4209427080
95,4209375593
96,4209371765
97,4209274710
98,4209036686
99,4209052264
0,4257688141
1,4257720714
2,4257543305
3,4256863148
4,4256668983
5,4255507581
6,4253280380
7,4252798592
8,4252794989
9,4251500717
10,4249599896
11,4247205555
12,4244494536
13,4243029023
14,4243026879
15,4232982718
16,4232862247
17,4232739945
18,4231111857
19,4222796631
20,4222688962
21,4220109857
22,4219997325
23,4215736189
24,4215750308
25,4213408446
26,4206692119
27,4206546946
28,4205020118
29,4204484753
30,4204457873
31,4204324259
32,4204179511
33,4204117162
34,4204100389
35,4203939873
36,4203053658
37,4199621333
38,4193062522
39,4192985715
40,4192007622
41,4191477699
42,4190787096
43,4188187433
44,4186604036
45,4184723965
46,4182065920
47,4180365291
48,4175005257
49,4173513015
50,4173054689
51,4169792365
52,4167531271
53,4167141719
54,4164774671
55,4163056609
56,4161413458
57,4147908258
58,4146716855
59,4145790789
60,4145722104
61,4138724474
62,4137458122
63,4133699948
64,4133725543
65,4133681848
66,4133583636
67,4133258883
68,4133208219
69,4131324584
70,4131169791
71,4131077364
72,4129371822
73,4129276896
74,4127527430
75,4127524157
76,4127511307
77,4127327920
78,4127269043
79,4126869755
80,4126821165
81,4125248911
82,4125231936
83,4125202325
84,4125085365
85,4122629807
86,4122585451
87,4122308855
88,4121716894
89,4121624802
90,4120692295
91,4120625296
92,4120498940
93,4119810412
94,4119588053
95,4118770766
96,4118684839
97,4118634543
98,4118526123
99,4117850346
0,4259553446
1,4259513489
2,4259406573
3,4250621192
4,4249002369
5,4248845473
6,4243927759
7,4239365751
8,4238991581
9,4238894539
10,4238860170
11,4237701255
12,4237389029
13,4237116046
14,4236950005
15,4236922203
16,4232727212
17,4232643397
18,4232596364
19,4230384930
20,4230372925
21,4230279599
22,4230267159
23,4230239021
24,4229968719
25,4229658474
26,4227900120
27,4227009209
28,4226944507
29,4225276488
30,4225275433
31,4225219558
32,4222562754
33,4220392880
34,4219547430
35,4218273468
36,4217435563
37,4217400933
38,4217336702
39,4215717743
40,4215692972
41,4213991171
42,4212198402
43,4212123589
44,4212093778
45,4211999578
46,4211944908
47,4211539586
48,4211544125
49,4211405577
50,4211203756
51,4210831248
52,4210690740
53,4210633169
54,4210494796
55,4210342279
56,4210271732
57,4210088951
58,4210101302
59,4209031724
60,4208855153
61,4208757048
62,4208675626
63,4207568332
64,4207562496
65,4207485265
66,4207421664
67,4207326690
68,4207370734
69,4206726841
70,4206558308
71,4206429127
72,4206036676
73,4205908218
74,4205878746
75,4205605386
76,4205516925
77,4204237883
78,4203793036
79,4203599023
80,4203125825
81,4203068427
82,4203104324
83,4203007155
84,4202915174
85,4201339297
86,4201268723
87,4201216475
88,4201088460
89,4200998584
90,4200918888
91,4199486019
92,4195430322
93,4195304362
94,4195187336
95,4193136737
96,4193143983
97,4190797745
98,4190406207
99,4190333742
0,4257374135
1,4257295451
2,4255638724
3,4255651453
4,4255562419
5,4255344204
6,4255227383
7,4255042746
8,4254934880
9,4252392737
10,4251718826
11,4251496575
12,4251273109
13,4250773582
14,4250711895
15,4250458082
16,4249804490
17,4249742467
18,4249707837
19,4249653203
20,4249489683
21,4249517071
22,4249073654
23,4248955408
24,4248835652
25,4246377770
26,4246253556
27,4246150954
28,4246103084
29,4244159454
30,4244121896
31,4243874672
32,4242289284
33,4242020407
34,4241906972
35,4241880716
36,4241815884
37,4241716947
38,4241330843
39,4240966287
40,4240751000
41,4240711731
42,4240545937
43,4240104484
44,4239959225
45,4239927491
46,4239852649
47,4235479321
48,4235401492
49,4235048437
50,4234997550
51,4234888157
52,4234837305
53,4234740479
54,4234244456
55,4234193967
56,4234065652
57,4233977240
58,4233951675
59,4233073833
60,4232998336
61,4232919187
62,4232923019
63,4232707875
64,4232402335
65,4232293035
66,4232225104
67,4232097022
68,4232081074
69,4231862583
70,4231449911
71,4231462781
72,4230787460
73,4230259398
74,4230261866
75,4230180210
76,4229991135
77,4229647187
78,4228507860
79,4228452854
80,4228278423
81,4228210506
82,4227962599
83,4227906337
84,4227513738
85,4227490891
86,4227347092
87,4227287119
88,4227301754
89,4227099192
90,4225208162
91,4225194154
92,4225131943
93,4225067566
94,4224951026
95,4224712569
96,4222844903
97,4222759951
98,4222756176
99,4222688962
0,4244735014
1,4244637093
2,4244305871
3,4244002215
4,4242634897
5,4242550101
6,4242520810
7,4241729131
8,4241692650
9,4241555127
10,4241456627
11,4240202841
12,4229071956
13,4228692007
14,4228564775
15,4228529148
16,4228502612
17,4228355912
18,4227927339
19,4227210915
20,4227046359
21,4226931870
22,4225907626
23,4222151509
24,4214858905
25,4213972567
26,4213328549
27,4211186068
28,4210703921
29,4209326820
30,4203961234
31,4202494854
32,4201063474
33,4201002719
34,4198823030
35,4198713086
36,4198667728
37,4196637009
38,4196571706
39,4196534014
40,4196436312
41,4192985715
42,4191571610
43,4191467651
44,4191441895
45,4190614994
46,4190574120
47,4190044857
48,4189984869
49,4187087727
50,4186888576
51,4185119910
52,4182610813
53,4182503368
54,4182139202
55,4181601396
56,4181236744
57,4181189195
58,4181181939
59,4180275942
60,4180260959
61,4179827342
62,4179831734
63,4179725356
64,4177994937
65,4177946095
66,4177659744
67,4176529271
68,4175886682
69,4175799172
70,4174654080
71,4174556075
72,4174488899
73,4174348872
74,4174293391
75,4173353492
76,4173274534
77,4173209069
78,4173201463
79,4170959914
80,4170950782
81,4170812214
82,4170771827
83,4170655627
84,4170662267
85,4170555561
86,4170590208
87,4170467028
88,4170420065
89,4170218897
90,4169333946
91,4169293631
92,4169115407
93,4168818330
94,4168811456
95,4168656811
96,4168264163
97,4166724109
98,4166697150
99,4166612615
0,4259598547
1,4259591868
2,4259444607
3,4259006511
4,4259015070
5,4259023139
6,4258943381
7,4258940493
8,4258914758
9,4258920541
10,4258802708
11,4258666428
12,4258565960
13,4257518475
14,4257432514
15,4257422122
16,4257265352
17,4256763911
18,4256698209
19,4255957824
20,4255954855
21,4255819290
22,4255795711
23,4255781900
24,4255653358
25,4255596727
26,4255467270
27,4255374634
28,4255143785
29,4255015472
30,4254883337
31,4253940936
32,4253774105
33,4253672745
34,4253564605
35,4252929021
36,4252875789
37,4252921179
38,4252768398
39,4252743270
40,4252676383
41,4252627949
42,4252519646
43,4252520782
44,4251389808
45,4251361384
46,4250664820
47,4250538005
48,4250051819
49,4249838985
50,4249827401
51,4249753525
52,4249708237
53,4249723353
54,4249627685
55,4249439870
56,4249471936
57,4249362490
58,4249251513
59,4249131958
60,4248931703
61,4248880453
62,4247962282
63,4247930881
64,4247872355
65,4247358920
66,4247405397
67,4247318488
68,4247252963
69,4247160308
70,4247063346
71,4246035663
72,4245449218
73,4244461222
74,4244192681
75,4236999115
76,4235645877
77,4234650083
78,4234103152
79,4233977240
80,4233195000
81,4233118378
82,4233050844
83,4233024983
84,4232779734
85,4232619808
86,4229406308
87,4229250879
88,4228564775
89,4228477159
90,4228520958
91,4228244819
92,4227444134
93,4227511121
94,4227378273
95,4227384146
96,4227246804
97,4226436670
98,4226341586
99,4225878851
0,4258924602
1,4258890100
2,4258750998
3,4258096523
4,4257776114
5,4257688141
6,4257493718
7,4255783088
8,4255672795
9,4255562419
10,4255452008
11,4255361921
12,4255042746
13,4254934880
14,4253947135
15,4253740335
16,4253564605
17,4253395095
18,4252669921
19,4252632601
20,4252565021
21,4252418191
22,4251895957
23,4251547432
24,4250841337
25,4250731985
26,4250712539
27,4250458082
28,4249774508
29,4249742467
30,4249535054
31,4249430311
32,4247954823
33,4247334334
34,4246244052
35,4244474818
36,4244461222
37,4244336788
38,4244302702
39,4244185335
40,4244080547
41,4243893782
42,4243782279
43,4242001284
44,4241867561
45,4241901883
46,4241750063
47,4241684169
48,4241550659
49,4239391293
50,4239157230
51,4238965433
52,4238869789
53,4238838227
54,4238738754
55,4237447162
56,4235901679
57,4235831530
58,4235731340
59,4235209202
60,4235088036
61,4234967879
62,4234849941
63,4231405001
64,4230286786
65,4230237691
66,4229999253
67,4229953657
68,4227444134
69,4227490891
70,4227347092
71,4227287119
72,4225293353
73,4225221960
74,4225131943
75,4225086418
76,4225030449
77,4224065018
78,4223938229
79,4223033564
80,4222905409
81,4222900997
82,4222886174
83,4222810879
84,4222667554
85,4222348773
86,4222261586
87,4221867418
88,4221581630
89,4221094462
90,4221072097
91,4221057221
92,4220984504
93,4220949605
94,4220935300
95,4220930710
96,4220845404
97,4220254724
98,4220161150
99,4219916697
0,4261025558
1,4260847217
2,4260769655
3,4260657218
4,4260605791
5,4260531104
6,4260429976
7,4260353406
8,4260272376
9,4260085058
10,4259785088
11,4259736489
12,4259640878
13,4258438014
14,4257342859
15,4257297652
16,4257159266
17,4257151472
18,4257083753
19,4256952728
20,4256833023
21,4255693626
22,4255596727
23,4255508292
24,4255362168
25,4255293653
26,4255143785
27,4254964948
28,4254847373
29,4254824252
30,4254702345
31,4254434688
32,4254365724
33,4251166212
34,4251180206
35,4251102074
36,4250934383
37,4245755975
38,4245726797
39,4245711243
40,4245555691
41,4245449067
42,4245474263
43,4245338139
44,4243174717
45,4243029023
46,4242984576
47,4242695070
48,4242553396
49,4234603357
50,4234196303
51,4232323872
52,4232225104
53,4232133284
54,4231931553
55,4231594791
56,4231469657
57,4229030049
58,4228892574
59,4228608249
60,4228499952
61,4219548865
62,4219391871
63,4218994755
64,4218908008
65,4218843225
66,4213316929
67,4213215052
68,4211745492
69,4211752991
70,4208923637
71,4208196149
72,4208200757
73,4208032687
74,4206906491
75,4206772347
76,4201887736
77,4201298548
78,4199993856
79,4200001087
80,4199907802
81,4199914515
82,4199838179
83,4199840204
84,4199719934
85,4199672186
86,4199621333
87,4199531477
88,4199266314
89,4197515454
90,4197530736
91,4197308625
92,4196936143
93,4196879032
94,4194088519
95,4190853225
96,4183825123
97,4183215819
98,4183143602
99,4181244491
0,4260777100
1,4260649420
2,4260583073
3,4260338933
4,4260371408
5,4260304666
6,4260176757
7,4260120515
8,4259835246
9,4259695171
10,4259584916
11,4259526883
12,4259347327
13,4259000806
14,4258887473
15,4258922625
16,4258766279
17,4258727047
18,4258606571
19,4257677458
20,4257536608
21,4257370054
22,4257242718
23,4255764433
24,4255667384
25,4243355606
26,4243256735
27,4243147582
28,4230860161
29,4228620051
30,4228533961
31,4228268311
32,4228035684
33,4227971677
34,4227934110
35,4227798755
36,4227803449
37,4227688407
38,4227715180
39,4227650087
40,4227596160
41,4227594533
42,4227603049
43,4227542218
44,4227469992
45,4227497539
46,4226322309
47,4226206924
48,4226125208
49,4225995333
50,4225918811
51,4225915419
52,4225890732
53,4225817186
54,4225245739
55,4225293353
56,4225250850
57,4225195804
58,4225121684
59,4225067566
60,4225081461
61,4218389311
62,4218257821
63,4218208441
64,4218190962
65,4217959758
66,4216255787
67,4216175494
68,4216242011
69,4216159303
70,4216158081
71,4216107346
72,4216155004
73,4216134176
74,4216161560
75,4216049305
76,4216033293
77,4215934547
78,4215867209
79,4215806213
80,4215780688
81,4215619967
82,4215581347
83,4212108163
84,4212093045
85,4211998733
86,4211975107
87,4212002139
88,4211859409
89,4211864742
90,4211881571
91,4211848836
92,4211806891
93,4211776213
94,4211774728
95,4211823011
96,4211841675
97,4211749957
98,4205979039
99,4205929193
0,4261013083
1,4260864192
2,4260802949
3,4260714565
4,4260559873
5,4260519624
6,4260460723
7,4259781470
8,4259720410
9,4259613556
10,4259485432
11,4254368567
12,4254140206
13,4253960614
14,4251895957
15,4251676527
16,4251565691
17,4251508238
18,4251048591
19,4251100439
20,4250898968
21,4250860240
22,4249439204
23,4249364679
24,4249251513
25,4249131958
26,4249054067
27,4248878292
28,4248652254
29,4248553975
30,4247137657
31,4247202423
32,4247170310
33,4247095308
34,4246967574
35,4246990599
36,4246840485
37,4246760536
38,4246412239
39,4246244052
40,4246156375
41,4246004080
42,4245866222
43,4245755975
44,4245638437
45,4245634403
46,4245536770
47,4241223841
48,4240950111
49,4240538196
50,4240491041
51,4240340098
52,4240250454
53,4240202841
54,4240104484
55,4237205434
56,4237116046
57,4235956003
58,4235744578
59,4235731340
60,4235182425
61,4234875944
62,4234794394
63,4234728737
64,4234642601
65,4234449772
66,4234460423
67,4234276747
68,4234231939
69,4234055459
70,4232576402
71,4232513339
72,4232362440
73,4232311377
74,4232162396
75,4231565964
76,4231498850
77,4231503334
78,4231353141
79,4231309776
80,4231273488
81,4231178653
82,4231173926
83,4231120624
84,4230953794
85,4229908630
86,4229930572
87,4229647684
88,4229589868
89,4228995429
90,4228919207
91,4228880005
92,4228744654
93,4228667884
94,4228546573
95,4228503933
96,4227400424
97,4227334236
98,4227147658
99,4227231494
0,4260940006
1,4258926725
2,4258894736
3,4258809353
4,4258737294
5,4258731361
6,4258663566
7,4258533662
8,4258257467
9,4255369756
10,4255313230
11,4255165567
12,4255043405
13,4254537772
14,4254525706
15,4254368567
16,4254172956
17,4253930297
18,4252753338
19,4252676383
20,4252608909
21,4249702006
22,4249588405
23,4249490108
24,4243506684
25,4242755559
26,4242567163
27,4241448748
28,4241383863
29,4241018282
30,4238760702
31,4238639629
32,4238610442
33,4238396389
34,4238051584
35,4237858846
36,4237860950
37,4237621544
38,4237423337
39,4237061574
40,4232619808
41,4232563296
42,4231944902
43,4226260877
44,4224296199
45,4224240547
46,4223943647
47,4223825753
48,4223767126
49,4223790205
50,4222538498
51,4222507497
52,4222349122
53,4222147996
54,4221723548
55,4221647172
56,4220408264
57,4220309211
58,4220217076
59,4220069849
60,4220061033
61,4219683061
62,4219615194
63,4219526342
64,4219376343
65,4219172287
66,4218388895
67,4218356186
68,4218380711
69,4218213005
70,4218193535
71,4218000467
72,4217496656
73,4217395981
74,4217352869
75,4217236702
76,4217132102
77,4217072010
78,4216984923
79,4216858859
80,4216843032
81,4216805914
82,4215475460
83,4215425833
84,4215281459
85,4214974457
86,4214838154
87,4214842579
88,4214740522
89,4214652520
90,4214578522
91,4213812586
92,4213576605
93,4213571055
94,4213376949
95,4213257682
96,4213097875
97,4212124469
98,4212037442
99,4210089819
0,4260872629
1,4260762608
2,4260714565
3,4260594477
4,4260260589
5,4260162423
6,4258122895
7,4257803993
8,4257536608
9,4257027739
10,4256889577
11,4256748793
12,4256657805
13,4255626046
14,4255600907
15,4255522201
16,4255166843
17,4255087988
18,4255061156
19,4253960455
20,4253741777
21,4253695299
22,4253522543
23,4252533994
24,4252520649
25,4252402313
26,4252124015
27,4251947083
28,4251638250
29,4251558234
30,4251439772
31,4251521408
32,4251416507
33,4251317064
34,4251179968
35,4251165336
36,4250833770
37,4250769372
38,4250741160
39,4250697160
40,4250683729
41,4249825039
42,4249288113
43,4249242971
44,4248629834
45,4246778073
46,4246377770
47,4246286518
48,4246156375
49,4246045410
50,4245969372
51,4245889825
52,4245902509
53,4245399246
54,4245393304
55,4243316427
56,4243189751
57,4243044455
58,4242744289
59,4242692952
60,4240818960
61,4240776970
62,4240697134
63,4240641769
64,4240611534
65,4239783910
66,4238849899
67,4238921251
68,4238823687
69,4238565220
70,4238460573
71,4238148996
72,4237974858
73,4237928341
74,4237797718
75,4237760114
76,4237690627
77,4237185869
78,4237200300
79,4237082723
80,4236946827
81,4235114127
